Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Qtrly Revenue Growth,Gross Profit,EBITDA,Net Income Avl to Common,Diluted EPS,Qtrly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior month
2013-05-12 21:32,1368361974,dlx,35.336838,48.71,148.476563,18.48,1980000000,2570000000,11.63,10.13,1.41,1.29,4.24,1.69,6.82,11.3,20.48,13.68,42.89,1520000000,30.05,2.5,990540000,376620000,171090000,3.36,4.1,72860000,1.43,656930000,141.64,1.18,9.15,243550000,211930000,1.55,39.7,35.6,420951,50860000,50170000,1.08,87.7,4470000,10.1,10.1,4020000
2006-06-21 13:06,1150862790,dnr,12.774203,39.21,98.601349,23.81,3100000000,3650000000,17.41,14.1,0.64,4.99,3.81,5.88,8.282,28.97,52.71,14.91,26.3,621960000,5.538,57.5,445560000,441140000,180180000,1.5,45.6,29980000,0.252,479950000,0.607,0.983,6.849,396840000,-145540000,1.32,30.64,28.73,1121300,119060000,113420000,4.58,87.7,1980000,2.1,1.7,2950000
2008-06-21 6:37,1213997851,dnr,35.737358,-60.74,107.820091,-28.16,9250000000,9820000000,30.74,16.14,0.66,8.5,6.32,8.84,13.089,27.88,49.12,13.11,23.58,1110000000,4.602,83.5,687710000,750040000,309530000,1.22,339.3,74040000,0.301,641920000,0.43,0.899,6.067,683130000,-287440000,1.29,34.45,30.61,2495480,245990000,235930000,2.78,87.7,7780000,3.1,3.2,6060000
2008-12-01 17:51,1228121478,dnr,8.25951,55.47,67.672501,39.07,2190000000,2960000000,4.99,7.39,0.35,1.61,1.32,2.03,2.869,30.87,55.81,16.58,29.27,1460000000,6.004,61.1,687710000,1030000000,450580000,1.777,131.7,175310000,0.71,780920000,0.437,1.39,7.24,838170000,-188770000,1.74,10.3764,23.8595,4253940,246960000,241820000,2.82,90.8,6340000,1.9,2.6,5450000
2011-01-20 13:11,1295496714,dnr,17.916204,-6.1,111.017418,5.18,7650000000,10360000000,24.36,23.35,2.85,4.9,1.76,6.63,10.66,16.95,36.98,5.26,8.62,1560000000,4.68,106.9,551710000,971450000,264860000,0.79,8.3,86350000,0.22,2790000000,64.06,0.89,10.89,716940000,-547270000,1.16,17.85,16.34,3292230,399680000,390150000,1.9,96.1,18440000,6.4,4.7,22710000
2011-08-15 20:39,1313408392,dnr,15.207385,-3.62,105.526009,19.2,6380000000,8280000000,22.54,10.88,0.53,2.96,1.33,3.96,7.23,13.6,34.15,4.68,5.91,2090000000,5.27,21.1,1330000000,1140000000,284520000,0.71,91.5,210010000,0.53,2300000000,49.41,1.1,11.66,994870000,-413290000,1.32,18.77,21.1,4877780,398630000,389210000,1.89,95.3,13610000,3.7,3.9,10020000
2013-03-17 8:49,1363477750,dnr,17.688095,-13.68,141.589264,21.45,6930000000,9970000000,13.79,13.89,15.49,2.87,1.37,4.09,6.48,21.56,42.26,6.04,10.59,2440000000,6.33,-1.5,1900000000,1540000000,525360000,1.35,118,98510000,0.27,3140000000,61.42,2.5,13.74,1410000000,-1580000000,2.31,18.42,16.7,4221630,372160000,363900000,2.03,93.4,19880000,4.8,6,19390000
2006-05-29 10:20,1148865626,do,48.569267,17.29,100.813835,20.78,10800000000,11160000000,30.75,8.96,0.38,7.56,5.92,7.92,16.698,26.64,34.08,8.64,21.79,1410000000,10.947,73,546910000,668310000,375540000,2.72,382.5,608370000,4.712,969310000,0.539,4.181,13.939,478060000,-254590000,1.87,91.009,78.883,2687390,129100000,129080000,0.02,101.4,9150000,3.5,7.1,9770000
2007-03-11 16:20,1173597648,do,46.938942,58.72,112.149643,-7.4,10610000000,10740000000,14.98,6.03,0.31,5.17,4.28,5.23,9.387,34.44,45.85,15.25,33.88,2050000000,15.896,57,1180000000,1140000000,706850000,5.12,107.1,825860000,5.969,964310000,0.416,4.442,17.950001,760090000,77670000,1.81,80.17,75.48,3362650,138350000,138320000,0.16,95.4,7900000,2,5.7,10380000
2007-06-23 1:47,1182530844,do,65.690582,26.79,120.927399,-10.84,14820000000,14470000000,18.77,8.61,0.45,6.55,5.93,6.54,11.5,35.5,47.39,17.96,37.03,2210000000,16.933,35.8,1180000000,1260000000,785680000,5.71,54.2,553780000,4.003,524410000,0.215,3.656,17.667999,1010000000,381210000,1.59,94.39,85.07,2443230,138350000,138300000,0.16,92.6,6610000,2.9,4.8,6150000
2007-06-25 0:00,1182697219,do,63.599636,33.5,120.349037,-10.68,14820000000,14790000000,18.77,8.56,0.49,6.55,5.93,6.68,11.754,35.5,47.39,17.96,37.03,2210000000,16.933,35.8,1180000000,1260000000,785680000,5.71,54.2,553780000,4.003,524410000,0.215,3.656,17.667999,1010000000,381210000,1.59,94.39,85.07,2443230,138350000,138300000,0.16,92.6,6610000,2.9,4.8,6150000
2007-10-30 17:28,1193732925,do,68.04184,-19.56,123.526756,-37.9,15500000000,15840000000,17.89,9.43,0.78,6.78,5.9,6.74,11.581,36.68,49.03,18.77,36.92,2350000000,17.663,26.7,1180000000,1370000000,861880000,6.25,43.4,618310000,4.458,512470000,0.19,4.646,19.496,1100000000,346170000,1.49,112.97,100.63,2441760,138680000,138630000,50.72,94.9,6990000,3.1,5,6330000
2008-10-06 12:34,1223264052,do,56.803417,22.01,86.306984,3.37,13030000000,12790000000,12.1,7.64,0.34,4.27,4.06,4.19,7.105,35.31,50.43,21.78,36.43,3050000000,21.976,47.1,1500000000,1800000000,1080000000,7.74,65.2,745680000,5.365,503160000,0.157,2.49,23.101999,1220000000,658540000,1.05,106.67,122.67,2067020,139000000,138500000,0.01,97.8,5280000,2.9,3.8,5500000
2008-12-12 0:44,1229010241,do,44.889114,56.12,73.342812,28.09,9420000000,9420000000,7.97,5.92,0.41,2.89,2.87,2.85,4.667,35.75,52.7,23.97,37.97,3310000000,23.81,39.8,1500000000,2020000000,1180000000,8.5,51.2,640520000,4.608,503220000,0.151,3.212,23.971001,1370000000,647190000,1.07,73.58,104.25,2676130,139000000,138530000,0.01,97.3,5520000,2.2,4,5500000
2008-12-25 5:01,1230148882,do,36.572166,101.19,72.002312,32.8,7710000000,7740000000,6.52,4.92,0.34,2.38,2.36,2.34,3.836,35.75,52.7,23.97,37.97,3310000000,23.81,39.8,1500000000,2020000000,1180000000,8.5,51.2,640520000,4.608,503220000,0.151,3.212,23.971001,1370000000,647190000,1.07,69.47,99.27,2674650,139000000,138530000,0.01,97.3,5160000,1.9,3.7,5520000
2010-12-30 21:23,1293711837,do,51.439278,-11.95,108.971817,1.92,9170000000,9550000000,9.26,10.17,1.22,2.72,2.46,2.83,5.07,29.35,44.41,15.33,26.86,3370000000,24.26,-12,2310000000,1880000000,989830000,7.12,-45.5,985960000,7.09,1500000000,40.01,3.5,26.89,1330000000,1130000000,0.78,66.48,64.7,2083120,139030000,68900000,0.01,98.4,11070000,5,20.5,11040000
2011-03-03 18:57,1299146257,do,61.954517,-7.63,115.689369,5.04,10900000000,11400000000,11.41,13.98,1.57,3.3,2.84,3.43,6.39,28.75,41.85,13.38,25.51,3320000000,23.9,-5.6,3230000000,1780000000,955460000,6.87,-12.5,1080000000,7.75,1500000000,38.73,2.98,27.78,1280000000,1150000000,0.78,73.42,67.56,2267470,139030000,68900000,0.01,98.4,11290000,5.1,20.9,10700000
2011-05-20 3:42,1305830554,do,57.408031,-13.28,116.31382,-0.86,10020000000,10620000000,10.95,13.32,0.9,3.09,2.53,3.25,6.32,27.99,39.19,12.01,23.97,3270000000,23.52,-6.2,3230000000,1680000000,915220000,6.58,-13.8,994740000,7.16,1500000000,37.46,4.34,28.72,1220000000,302200000,0.76,74.83,71.89,1987550,139030000,68890000,0.01,92.3,9370000,5.4,13.6,9190000
2011-08-03 0:40,1312299640,do,53.093433,5.24,110.3815,10.6,9120000000,9940000000,9.53,12.77,0.96,2.8,2.26,2.98,5.85,28.69,39.03,12.29,24.56,3340000000,24,8.1,3230000000,1700000000,957410000,6.89,18.8,981090000,7.06,1500000000,36.13,4.78,29.78,1310000000,426020000,0.81,69.01,72.83,1951110,139030000,68900000,0.01,92.3,12220000,6.7,17.7,10940000
2011-10-02 21:47,1317559665,do,44.297127,27.91,99.50293,30.31,7610000000,8120000000,7.95,10.95,0.8,2.37,1.91,2.44,4.78,28.69,39.03,12.29,24.56,3340000000,24,8.1,3230000000,1700000000,957410000,6.89,18.8,981090000,7.06,1500000000,36.13,4.78,29.78,1310000000,426020000,0.87,60.99,68.95,2159420,139030000,68900000,0.01,92.3,11730000,6.3,17,11340000
2011-12-22 15:11,1324534292,do,46.158936,29.58,110.859764,16.51,7820000000,8130000000,7.7,11.75,0.76,2.28,1.83,2.38,4.6,29.74,40.03,12.81,25.4,3420000000,24.56,9.8,3230000000,1770000000,1020000000,7.31,29.4,1150000000,8.28,1500000000,35.11,5.18,30.65,1410000000,455630000,0.96,60.58,63.15,1884420,139030000,68900000,0.01,92.3,11560000,6.8,16.8,11880000
2013-02-03 3:21,1359829283,do,65.884018,-34.17,136.810242,17.49,10610000000,10610000000,14.1,14.84,1.15,3.56,2.3,3.62,8.16,25.71,30.92,8.08,17.12,2930000000,21.07,-17.1,3260000000,1300000000,753310000,5.41,-30.6,1490000000,10.73,1500000000,32.94,4.85,32.67,1350000000,570440000,1.39,71.4,68.3,1100410,139030000,68900000,0.02,98,8690000,8.7,12.6,8210000
2013-04-22 2:17,1366564628,do,58.030018,-22.36,141.898209,22.74,9080000000,9090000000,12.61,8.84,0.82,3.12,2,3.1,6.8,24.54,32.15,8.31,16.17,2940000000,21.12,0.9,2940000000,1340000000,720480000,5.18,-17.4,1490000000,10.69,1500000000,32.69,4.39,32.92,1310000000,491900000,1.43,68.29,69.49,1232260,139030000,68900000,0.02,101.2,7560000,6.6,11,7780000
2013-05-15 17:09,1368605372,do,62.536182,-24.76,150.938904,15.08,9790000000,9790000000,13.8,9.78,0.86,3.4,2.11,3.4,7.51,24.69,31.78,8.01,15.75,2880000000,20.72,-7.3,2940000000,1300000000,711300000,5.12,-5,1460000000,10.49,1500000000,32.32,4.53,33.3,1240000000,373770000,1.43,68.62,69.66,1148470,139040000,68900000,0.02,101.2,7620000,7.3,11.1,6910000
2006-12-06 3:06,1165341987,dov,31.33931,-3.96,112.32045,8.45,10190000000,11420000000,18.3,14.69,1.24,1.47,2.69,1.64,10.044,8.03,13,8.19,16.89,6970000000,34.262,21.1,2080000000,1140000000,596650000,2.729,36.6,339170000,1.661,1540000000,0.406,1.896,18.594999,875980000,299290000,1.41,49.4878,47.9948,1141380,204160000,202180000,2.12,84.7,1370000,0.9,0.7,858260
2007-03-23 17:49,1174639754,dov,30.793762,-14.15,114.681908,-6.1,9970000000,11370000000,17.82,12.85,1.02,1.53,2.61,1.75,9.973,8.63,14,8.26,16.9,6510000000,31.955,20.4,2350000000,1140000000,603330000,2.73,2.1,373620000,1.825,1770000000,0.465,1.584,18.653,894710000,397980000,1.51,48.96,48.83,1114180,204700000,202720000,0.9,82,743890,0.7,0.4,697390
2007-04-06 18:35,1175852107,dov,31.008265,-7.73,115.361717,-3.25,10060000000,11460000000,17.98,12.93,1.04,1.55,2.64,1.76,10.054,8.63,14,8.26,16.9,6510000000,31.955,20.4,2350000000,1140000000,603330000,2.73,2.1,373620000,1.825,1770000000,0.465,1.584,18.653,894710000,397980000,1.54,48.52,48.91,1210700,204700000,202720000,0.9,81.8,2030000,1.6,1,743890
2008-01-02 1:58,1199206690,dov,28.445595,-23.83,117.586205,-36.24,9340000000,10680000000,15.92,12.77,1.04,1.55,2.88,1.48,8.819,8.22,13.41,7.93,16.87,7230000000,35.52,14.9,2350000000,1210000000,649830000,2.9,4.2,446020000,2.245,1970000000,0.503,1.546,16.132999,839790000,418140000,0.97,46.09,49.01,1333620,202670000,197180000,0.77,85,6120000,6.3,3.1,6790000
2008-06-08 18:12,1212916363,dov,33.595318,-28.97,111.123734,-29.09,9830000000,11380000000,15.26,12.85,0.96,1.39,2.56,1.55,9.008,9.23,13.73,7.87,16.95,7360000000,37.121,7.9,2620000000,1260000000,665040000,3.4,14.2,635690000,3.357,2180000000,0.548,2.004,21.051001,965320000,671800000,1.19,51.47,44.87,1852780,189370000,186960000,0.83,84.6,3620000,1.5,2,2240000
2013-04-23 9:19,1366676393,dov,51.404892,53.65,143.361069,21.2,11640000000,13980000000,14.94,11.54,1,1.42,2.44,1.71,8.41,10.07,15.69,8.06,17.13,8190000000,45.76,-1.2,3110000000,1660000000,843700000,4.55,7.1,571360000,3.34,2890000000,60.74,1.5,27.83,1210000000,886280000,1.54,72.43,66.68,1303650,171100000,168320000,0.97,90.5,6290000,5.8,3.7,6200000
2013-05-10 13:11,1368159075,dov,55.050102,41.66,148.476563,17.34,12530000000,14500000000,16.09,12.43,0.96,1.53,2.63,1.77,8.69,10.07,15.75,8.09,17.13,8190000000,45.76,4.3,3110000000,1670000000,843700000,4.55,7.1,571360000,3.34,2890000000,60.74,1.46,27.83,1210000000,943230000,1.52,71.27,67.9,1217410,171100000,168320000,0.97,90.5,7320000,6.2,4.3,6290000
2012-05-18 12:22,1337311354,dps,34.431057,26.3,115.318741,31.53,8650000000,11150000000,14.95,12.84,2.16,1.46,3.83,1.88,8.95,10.01,17.39,7.13,25.33,5930000000,27.48,2.3,3420000000,1240000000,594000000,2.73,-10.5,203000000,0.96,2700000000,119.43,0.89,10.67,384000000,618620000,0.05,40.22,38.59,2276250,211830000,211090000,0.14,91.5,9990000,4.2,4.7,10480000
2012-06-25 18:08,1340615319,dps,36.781986,8.85,117.327911,23.45,9070000000,11580000000,15.68,13.42,2.1,1.53,4.02,1.95,9.3,10.01,17.39,7.13,25.33,5930000000,27.48,2.3,3420000000,1240000000,594000000,2.73,-10.5,203000000,0.96,2700000000,119.43,0.89,10.67,384000000,618620000,0.04,41.47,39.55,2311530,211830000,211090000,0.28,97.3,11010000,4.5,5.2,10170000
2013-05-11 10:07,1368234422,dps,43.264374,19.97,148.476563,17.34,10000000000,12620000000,16.34,14.71,2.04,1.65,4.43,2.1,9.62,10.53,18.24,7.77,28.14,6010000000,28.83,1.3,3500000000,1310000000,633000000,3,3.9,220000000,1.08,2800000000,124.92,1.06,10.98,843000000,706250000,-0.22,47.59,45.19,1881310,204050000,203120000,0.29,99.8,6160000,4.5,3.4,6060000
2007-04-05 23:26,1175783215,dri,26.395575,-16.96,115.361717,-3.25,5950000000,6630000000,18.21,15.82,1.38,1,4.82,1.12,8.258,5.92,9.49,11.63,28.1,5900000000,40.692,4.7,1290000000,802450000,348890000,2.31,1,53800000,0.381,763600000,0.619,0.414,8.632,626690000,221870000,0.67,41.01,40.97,1537510,141380000,128740000,7.49,82.2,2290000,1.7,1.6,4510000
2007-10-17 3:53,1192560798,dri,27.529665,-50.45,124.487129,-37.92,6080000000,6670000000,28.91,13.51,1.18,1.07,5.08,1.18,8.48,3.86,10.31,12.21,31.81,5680000000,39.86,7.9,1310000000,786300000,390400000,1.48,19.7,47300000,0.333,670500000,0.563,0.555,8.387,651400000,88470000,0.79,42.58,43.23,1649820,141890000,129210000,0.54,80.1,1820000,1.1,1.3,2530000
2013-04-22 6:49,1366580960,dri,36.864212,6.26,141.898209,22.74,6350000000,9010000000,14.91,15.37,2.84,0.76,3.25,1.08,8.48,5.17,8.25,6.66,23.12,8320000000,64.69,4.6,1840000000,1060000000,430800000,3.28,-18.1,107100000,0.83,2770000000,142.15,0.56,15.02,901300000,190520000,0.7,49.16,49.05,2045570,129810000,128730000,0.69,82.5,8790000,4.9,7.8,8850000
2013-05-13 7:51,1368399111,dri,39.945,0.01,148.594681,18.5,6950000000,9620000000,16.33,16.84,3.07,0.84,3.56,1.16,9.05,5.17,8.25,6.66,23.12,8320000000,64.69,4.6,1840000000,1060000000,430800000,3.28,-18.1,107100000,0.83,2770000000,142.15,0.56,15.02,901300000,190520000,0.7,50.8,48.71,1896500,129810000,128770000,0.69,82.5,7960000,4.4,7.1,8110000
2007-04-12 11:58,1176346708,dte,30.651699,-13.13,115.697647,-6,8640000000,17450000000,20.05,15.74,3.54,0.96,1.48,1.94,8.955,4.8,10.36,2.48,7.52,9020000000,50.972,-15.3,5970000000,1950000000,437000000,2.43,-62.8,147000000,0.83,8960000000,1.532,0.951,33.019001,1460000000,39630000,0.43,47.4,46.47,1131730,177120000,176660000,0.23,65.8,9430000,7.5,5.3,5590000
2008-06-22 11:55,1214103331,dte,28.498175,-21.93,107.820091,-30.32,7010000000,14590000000,6.82,12.99,2.4,0.83,1.2,1.69,8.43,12.18,9.35,2.16,15.13,8610000000,52.042,4.3,4950000000,1730000000,891000000,6.3,58.2,77000000,0.472,7660000000,1.283,0.88,36.562,1390000000,113130000,0.93,43.49,42.82,985072,163150000,162180000,0.31,58.5,4910000,6.3,3,4100000
2008-12-12 0:05,1229007941,dte,23.465435,34.54,73.342812,28.09,5610000000,14470000000,8.32,10.46,1.79,0.6,0.94,1.54,6.804,7.15,13.22,3.27,10.06,9400000000,58.192,9.9,4950000000,2130000000,588000000,4.14,-10.2,223000000,1.368,8960000000,1.494,1.036,36.779999,1350000000,-273130000,0.63,35.61,39.94,1490530,163030000,162110000,0.34,55.4,2140000,1.4,1.3,2700000
2010-10-24 19:24,1287915877,dte,35.316494,16.19,102.046959,8.14,7920000000,15770000000,13.29,12.65,2.62,0.95,1.21,1.9,6.78,7.05,16.13,3.5,9.23,8320000000,50.25,6.2,2520000000,2330000000,586000000,3.53,3.6,124000000,0.74,7970000000,121.52,0.88,38.85,1670000000,530250000,0.66,46.85,46.75,1389020,168790000,168040000,0.43,60.5,3010000,1.9,1.8,3930000
2011-05-05 22:03,1304600598,dte,39.195789,14.84,116.31382,4.69,8610000000,16430000000,14.91,13.49,2.94,1.02,1.28,1.93,6.88,6.76,16.8,3.68,8.74,8540000000,50.58,-0.9,2790000000,2390000000,577000000,3.41,-23.1,197000000,1.16,7910000000,115.75,1.1,40.11,1730000000,240880000,0.62,48.9,47.02,1244080,169350000,168480000,0.43,56.4,2270000,1.9,1.3,2200000
2011-07-05 21:25,1309868709,dte,39.487892,22.94,117.065437,4.87,8570000000,16320000000,14.84,13.39,2.86,1.01,1.27,1.91,6.83,6.76,16.8,3.68,8.74,8540000000,50.58,-0.9,2790000000,2390000000,577000000,3.41,-23.1,197000000,1.16,7910000000,115.75,1.1,40.11,1730000000,240880000,0.63,50.33,48.39,966495,169350000,168480000,0.43,56.4,3010000,3.4,1.8,3370000
2011-07-07 1:12,1309968779,dte,39.511303,22.23,118.421478,2.22,8550000000,16290000000,14.81,13.36,2.91,1,1.26,1.91,6.82,6.76,16.8,3.68,8.74,8540000000,50.58,-0.9,2790000000,2390000000,577000000,3.41,-23.1,197000000,1.16,7910000000,115.75,1.1,40.11,1730000000,240880000,0.63,50.29,48.46,960821,169350000,168480000,0.43,56.4,3010000,3.4,1.8,3370000
2012-06-14 22:02,1339678955,dte,48.006691,18.19,118.63414,24.98,10120000000,17880000000,14.68,14.9,3.63,1.15,1.41,2.05,7.89,7.93,15.48,3.35,10.01,8720000000,51.49,-7.5,2730000000,2270000000,691000000,4.05,-11.4,57000000,0.34,7940000000,111.04,1.17,41.76,1910000000,-276500000,0.33,56.52,54.61,1042150,170110000,169190000,0.53,12.9,1630000,2,1,1500000
2012-11-13 14:33,1352784804,dte,48.565044,20.27,123.765717,32.29,10080000000,17870000000,14.78,14.53,3.17,1.16,1.36,2.07,7.84,7.85,15.64,3.34,9.58,8650000000,50.75,-2.6,2730000000,2280000000,679000000,3.96,24,59000000,0.34,7850000000,105.65,1.18,42.94,2250000000,151380000,0.31,60.55,59.12,679070,172070000,171160000,0.53,13.4,1440000,2.6,0.9,1460000
2012-11-17 8:51,1353109862,dte,48.853386,21.89,122.490219,34.92,10200000000,18000000000,14.97,14.71,3.13,1.17,1.37,2.08,7.9,7.85,15.64,3.34,9.58,8650000000,50.75,-2.6,2730000000,2280000000,679000000,3.96,24,59000000,0.34,7850000000,105.65,1.18,42.94,2250000000,151380000,0.31,60.45,59.15,691046,172070000,171160000,0.53,13.4,1440000,2.6,0.9,1460000
2013-02-03 2:32,1359826343,dte,53.245918,10.48,136.810242,17.49,11010000000,18800000000,16.15,15.87,3.21,1.26,1.47,2.17,8.25,7.85,15.64,3.34,9.58,8650000000,50.75,-2.6,2730000000,2280000000,679000000,3.96,24,59000000,0.34,7850000000,105.65,1.18,42.94,2250000000,151380000,0.26,61.51,60.45,664032,172070000,171180000,0.53,13.4,1300000,2,0.8,1440000
2013-04-30 10:32,1367285543,dte,61.229744,11.48,145.087463,20.31,12560000000,20410000000,18.12,16.91,4.09,1.38,1.65,2.25,8.68,7.59,15.24,3.34,10.16,9070000000,52.8,11.9,2600000000,2350000000,744000000,3.99,50,218000000,1.25,8060000000,105.58,1.12,43.67,2190000000,201250000,0.26,69.02,63.78,960883,173950000,173290000,0.58,13.9,1470000,1.9,0.9,1780000
2007-03-16 1:38,1173976727,duk,34.612286,-6.39,110.79493,-5.09,24730000000,42090000000,12.51,16.12,3.34,1.63,0.93,2.81,7.428,12.45,18.17,3.5,9.49,14960000000,12.789,43.2,5540000000,5670000000,2020000000,1.57,-36.1,2460000000,1.958,20170000000,0.773,1.049,20.764999,3750000000,132750000,-0.22,19.7,27.01,7765200,1260000000,1260000000,0.26,58.6,33950000,3.7,2.7,19240000
2007-04-10 9:27,1176164852,duk,36.859623,-7.73,115.657654,-4.24,26160000000,43870000000,13.24,17.06,3.56,1.75,1,2.93,7.743,12.45,18.17,3.5,9.49,14960000000,12.789,43.2,5540000000,5670000000,2020000000,1.57,-36.1,2460000000,1.958,20170000000,0.773,1.049,20.764999,3750000000,132750000,-0.17,19.97,25.85,8080520,1260000000,1260000000,0.26,58.5,18220000,2.5,1.5,33950000
2007-04-20 10:34,1177032852,duk,37.036564,-8.07,118.864822,-5.01,25980000000,43700000000,13.15,16.94,3.56,1.74,1,2.92,7.712,12.45,18.17,3.5,9.49,14960000000,12.789,43.2,5540000000,5670000000,2020000000,1.57,-36.1,2460000000,1.958,20170000000,0.773,1.049,20.764999,3750000000,132750000,-0.17,20.13,25.31,7668670,1260000000,1260000000,0.26,58.7,18220000,2.5,1.5,33950000
2007-05-20 17:59,1179651595,duk,36.469398,-3.79,122.06398,-4.45,25690000000,43960000000,12.98,16.72,3.56,1.57,1.25,2.94,7.758,12.45,18.17,3.5,9.49,14960000000,12.789,43.2,5540000000,5670000000,2020000000,1.57,-36.1,2460000000,1.958,20170000000,0.773,1.049,16.389,3750000000,132750000,-0.26,20.62,23.75,6541010,1260000000,1260000000,0.26,58.2,22950000,3.4,1.8,18220000
2007-05-28 0:27,1180279668,duk,34.306263,-0.07,121.320168,-6.81,24170000000,33880000000,13.02,15.6,3.34,1.49,1.18,2.07,5.743,11.37,17.9,4.59,11.64,16380000000,13.084,89.3,5540000000,5900000000,2170000000,1.47,-0.3,1830000000,1.45,11540000000,0.559,1.127,16.389,3930000000,-784500000,-0.26,20.52,23.32,6507690,1260000000,1260000000,0.26,59.9,22950000,3.4,1.8,18220000
2007-06-22 7:20,1182464437,duk,32.607929,1.51,120.927399,-10.84,23540000000,33250000000,12.68,15.2,3.28,1.42,1.12,2.03,5.636,11.37,17.9,4.59,11.64,16380000000,13.084,89.3,5540000000,5900000000,2170000000,1.47,-0.3,1830000000,1.45,11540000000,0.559,1.127,16.389,3930000000,-784500000,-0.32,19.38,21.38,7403360,1260000000,1160000000,0.26,61.5,22590000,4.1,1.8,22950000
2008-01-25 5:27,1201206475,duk,32.842907,-12.64,107.939507,-36.03,23200000000,34140000000,14.16,14.6,3.4,1.4,1.14,2,6.289,9.64,19.76,3.53,10.1,17060000000,13.555,16.7,5540000000,5430000000,2400000000,1.3,-20.4,1580000000,1.256,11780000000,0.559,1.127,16.723,3500000000,-299250000,-0.02,20.08,19.07,7082250,1260000000,1260000000,0.26,58.2,22690000,3.9,1.8,23120000
2008-06-11 8:04,1213139040,duk,33.606773,-14.59,109.207687,-27.34,22650000000,34110000000,14.1,13.27,2.8,1.78,1.06,2.68,7.561,12.62,20.66,3.36,7.84,12740000000,10.101,10.1,8220000000,4510000000,1650000000,1.27,30.3,642000000,0.508,12100000000,0.565,0.853,16.938,3310000000,-306000000,0.57,18.4,18.78,7295250,1260000000,1260000000,1.68,56.5,38720000,6.2,3.1,30980000
2008-10-28 22:13,1225199629,duk,31.654305,1.03,77.274086,14.25,21100000000,32000000000,12.67,12.45,2.65,1.53,0.93,2.46,6.934,12.81,21.28,3.46,8.09,13000000000,10.298,8.9,8220000000,4610000000,1690000000,1.316,19.8,1180000000,0.931,13290000000,0.624,1.066,16.839001,3490000000,-931130000,0.43,16.9769,17.6566,11029000,1260000000,1260000000,1.79,56.9,27110000,2.4,2.1,27120000
2011-11-14 18:39,1321263552,duk,47.008278,3.98,110.328186,12.18,27850000000,45920000000,15.12,14.72,3.63,1.96,1.23,3.21,9.24,12.89,20.61,3.11,8.21,14310000000,10.76,0.5,5520000000,4970000000,1840000000,1.38,-29.6,2180000000,1.64,20110000000,87.83,1.23,17.11,3880000000,-1240000000,0.34,20.18,19.1,14078300,1330000000,1330000000,0.25,47.7,48480000,3.8,3.7,47890000
2012-01-01 6:25,1325366729,duk,50.256241,1.32,111.063309,15.99,29320000000,47250000000,15.92,15.38,4.02,2.05,1.29,3.3,9.5,12.89,20.61,3.11,8.21,14310000000,10.76,0.5,5520000000,4970000000,1840000000,1.38,-29.6,2180000000,1.64,20110000000,87.83,1.23,17.11,3880000000,-1190000000,0.31,20.83,19.59,13289500,1330000000,1330000000,0.25,47.7,48560000,4.3,3.7,52000000
2012-03-22 5:17,1332361073,duk,48.235775,18.13,123.727211,14.27,27840000000,46770000000,16.27,14.08,4.03,1.96,1.23,3.29,9.12,11.98,21.8,3.19,7.53,14240000000,10.69,-2.3,5610000000,5130000000,1700000000,1.28,-32.6,2300000000,1.73,21160000000,92.56,1.25,17.05,3670000000,-1110000000,0.18,21.15,20.66,10757600,1340000000,1330000000,0.24,49.1,56220000,4.1,4.2,55260000
2012-06-15 14:04,1339736662,duk,54.38681,1.44,119.847435,23.71,30920000000,50330000000,20.73,15.51,4.61,2.18,1.36,3.54,9.56,10.49,22.51,3.31,6.55,14200000000,10.65,-0.9,5610000000,5260000000,1480000000,1.12,-42.3,1310000000,0.98,20680000000,90.38,1.38,17.03,3580000000,-1480000000,0.18,21.95,21.32,14478200,1340000000,1330000000,0.26,50.2,78750000,5.3,5.9,78860000
